Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-62727,SL|Herbed chicken breast|+1,GV SIMPLY LOCAL,Red,True,False,False,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38
R-62724,SL|Herbed chicken breast|+2,GV SIMPLY LOCAL,Red,True,False,False,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38
R-44903,SL|Herbed chicken breast|150g,GV SIMPLY LOCAL,Red,True,False,False,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38
R-62204,SL|Herbed chicken breast|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,1062.429516,24.18323224,2.116208205,85.88,713.34,270.75,6.16,21.89,181.79,0.54
R-70977,SL|Jerk Chicken Plate|POP,GV SIMPLY LOCAL,Green,False,False,True,738.1736745,3.527824323,1.770228982,256.48,1518.13,194.26,0.93,67.49,399.51,0.47
R-70976,SL|Jerk Eggplant Plate|POP,GV SIMPLY LOCAL,Green,False,False,True,538.257175,2.913887327,1.352701988,174.86,1188.69,192.23,1.04,62.45,424.53,0.48
R-57261,SL|Lamb leg roast,GV SIMPLY LOCAL,Red,True,False,False,9442.853498,51.87428659,32.62795396,115.66,695.14,4292.21,23.58,52.57,315.97,14.83
R-51176,SL|Lamb Roast Plate|Sample,GV SIMPLY LOCAL,Red,True,False,False,9632.586687,53.78950288,33.33691332,124.51,976.12,2140.57,11.95,27.67,216.92,7.41
R-53080,SL|Lamb Roast|ala carte,GV SIMPLY LOCAL,Red,True,False,False,9119.828773,50.69060758,31.36338934,102.09,103.78,7599.86,42.24,85.08,86.48,26.14
R-57065,SL|Lemon chicken plate|,GV SIMPLY LOCAL,Red,True,False,False,1811.853429,38.37895587,5.169823548,142.05,1252.47,402.63,8.53,31.57,278.33,1.15
R-51173,SL|maple bals Pork Loin|+ 3,GV SIMPLY LOCAL,Red,True,False,False,1905.925883,22.82024008,4.503616558,334.93,8945.23,358.26,4.29,62.96,1681.43,0.85
R-62057,SL|maple bals Pork Loin|+ 4,GV SIMPLY LOCAL,Yellow,False,True,False,2055.754322,24.2532208,4.946554149,359.22,9298.9,311.48,3.67,54.43,1408.92,0.75
R-62722,SL|maple bals Pork Loin|+1,GV SIMPLY LOCAL,Red,True,False,False,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23
R-62721,SL|maple bals Pork Loin|+2,GV SIMPLY LOCAL,Red,True,False,False,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23
R-62060,SL|maple bals Pork Loin||125g,GV SIMPLY LOCAL,Red,True,False,False,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23
R-62203,SL|maple bals Pork Loin|Plate,GV SIMPLY LOCAL,Red,True,False,False,2055.377826,25.69193587,3.906332226,340.98,10334.56,495.99,6.2,82.28,2493.86,0.94
R-62125,SL|Maple salmon|+1,GV SIMPLY LOCAL,Yellow,False,True,False,946.6197382,11.46180683,1.745717956,269.28,1685.02,315.54,3.82,89.76,561.67,0.58
R-62126,SL|Maple salmon|+2,GV SIMPLY LOCAL,Yellow,False,True,False,1078.553382,12.47512633,2.096878828,307.09,2069.16,250.83,2.9,71.42,481.2,0.49
R-62124,SL|Maple salmon|+3,GV SIMPLY LOCAL,Yellow,False,True,False,1210.487027,13.48844584,2.4480397,344.91,2453.3,216.16,2.41,61.59,438.09,0.44
R-45376,SL|Maple salmon|AAD,GV SIMPLY LOCAL,Red,True,False,False,692.9191425,8.744244902,1.225763448,193.14,1095.19,461.95,5.83,128.76,730.13,0.82
R-62218,SL|Maple salmon|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,946.2021403,11.47403612,1.225763448,210.72,1732.46,242.99,2.95,54.11,444.9,0.31
R-62142,SL|Olive dressed Chicken|+1,GV SIMPLY LOCAL,Red,True,False,False,1411.928709,33.1677214,3.840845477,113.34,458.87,486.87,11.44,39.08,158.23,1.32
R-62141,SL|Olive dressed Chicken|+2,GV SIMPLY LOCAL,Red,True,False,False,1501.028171,33.9214915,4.047417042,121.18,741.48,357.39,8.08,28.85,176.54,0.96
R-58436,SL|Olive dressed Chicken|160g,GV SIMPLY LOCAL,Red,True,False,False,1324.951863,32.42848976,3.636535451,105.69,183.51,803,19.65,64.05,111.22,2.2
R-62222,SL|Olive dressed Chicken|Plate,GV SIMPLY LOCAL,Red,True,False,False,1578.23486,35.15828098,3.636535451,123.27,820.79,390.27,8.69,30.48,202.96,0.9
R-62140,SL|Olive Stuff Chicken Breas,GV SIMPLY LOCAL,Red,True,False,False,1240.152419,30.38807934,3.407131792,98.9,165.25,826.77,20.26,65.93,110.17,2.27
R-62132,SL|Peppercorn Pork Chop|+1,GV SIMPLY LOCAL,Red,True,False,False,1897.108251,23.99877497,4.214822846,347.57,9742.35,425.68,5.38,77.99,2186.02,0.95
R-62134,SL|Peppercorn Pork Chop|+2,GV SIMPLY LOCAL,Red,True,False,False,2054.684966,25.20316401,4.598291334,385.81,10167.0,353.24,4.33,66.33,1747.91,0.79
R-62135,SL|Peppercorn Pork Chop|+3,FOOD,Yellow,False,True,False,2210.236172,26.39856414,4.978785268,423.26,10588.38,308.84,3.69,59.14,1479.51,0.7
R-62133,SL|Peppercorn Pork Chop|+4,FOOD,Yellow,False,True,False,2367.812886,27.60295318,5.362253756,461.5,11013.03,278.02,3.24,54.19,1293.12,0.63
R-62127,SL|Peppercorn Pork Chop|170g,GV SIMPLY LOCAL,Red,True,False,False,1693.103336,22.62582298,3.644644219,308.09,9232.27,570.71,7.63,103.85,3112,1.23
R-62211,SL|Peppercorn Pork Chop|Plate,GV SIMPLY LOCAL,Red,True,False,False,1980.316317,25.52388102,3.644644219,328.32,9959.67,354.54,4.57,58.78,1783.08,0.65
R-45127,SL|Peppers Roast Medley,GV SIMPLY LOCAL,Green,False,False,True,94.9476765,1.267506854,0.259822089,13.04,471.27,75.96,1.01,10.43,377.02,0.21
R-51180,SL|Porchetta Plate|sample,GV SIMPLY LOCAL,Red,True,False,False,2513.487125,31.56583663,5.537629869,407.25,12583.37,523.64,6.58,84.84,2621.54,1.15
R-57251,SL|Pork chop cajun,FOOD,Red,True,False,False,1804.634216,23.0778167,3.931129543,321.28,9391.23,871.8,11.15,155.21,4536.83,1.9
R-62083,SL|Pork Chop herb'd|+1,GV SIMPLY LOCAL,Red,True,False,False,1975.943274,24.48445814,4.521434903,325.32,9949.22,462.03,5.73,76.07,2326.4,1.06
R-62082,SL|Pork Chop herb'd|+2,GV SIMPLY LOCAL,Red,True,False,False,2151.935661,25.9327117,4.975924562,337.65,10456.82,409.37,4.93,64.23,1989.25,0.95
R-62081,SL|Pork Chop herb'd|+3,FOOD,Red,True,False,False,2318.587584,27.30104588,5.407568,349.36,10934.93,374.17,4.41,56.38,1764.65,0.87
R-62080,SL|Pork Chop herb'd|+4,FOOD,Red,True,False,False,2591.777095,29.57441118,6.074631389,369.16,11805.21,349.45,3.99,49.77,1591.71,0.82
R-57254,SL|Pork Chop herb'd|170g,GV SIMPLY LOCAL,Red,True,False,False,1804.621118,23.07616427,4.078368355,313.31,9456.37,544.11,6.96,94.47,2851.17,1.23
R-62297,SL|Pork Chop Herb'd|Plate,GV SIMPLY LOCAL,Red,True,False,False,2057.904116,25.80595549,4.078368355,330.89,10093.65,360.36,4.52,57.94,1767.51,0.71
R-62220,SL|pork chop|green peppercorn,GV SIMPLY LOCAL,Red,True,False,False,1994.840043,25.53316605,3.834328913,327.7,9958.25,362,4.63,59.47,1807.09,0.7
R-57260,SL|Pork loin maple balsamic,GV SIMPLY LOCAL,Red,True,False,False,1935.93773,24.68160226,3.722089086,326.64,10435.87,860.42,10.97,145.17,4638.16,1.65
R-36856,SL|Potato|Smashed kale,GV - FLEX BC,Green,False,False,True,102.8233346,0.904219466,0.238758549,0.49,14.37,57.12,0.5,0.27,7.98,0.13
R-62189,SL|Potatos|RATIO,GV SIMPLY LOCAL,Green,False,False,True,85.09993615,0.818261611,0.161709397,4.16,15.45,56.73,0.55,2.77,10.3,0.11
R-62190,SL|Rice + Ruinoa|RATIO,GV SIMPLY LOCAL,Green,False,False,True,184.5845462,0.777240287,0.389303599,75.03,549.45,123.06,0.52,50.02,366.3,0.26
R-62185,SL|Rosemary Chicken (2) ,GV SIMPLY LOCAL,Red,True,False,False,923.9266414,23.16805732,2.489488333,74.95,154.3,613.9,15.39,49.8,102.52,1.65
R-64469,SL|Rosemary Chicken|+1,GV SIMPLY LOCAL,Red,True,False,False,1007.510031,24.06888842,2.489488333,80.75,364.6,439,10.49,35.18,158.87,1.08
R-64470,SL|Rosemary Chicken|+2,GV SIMPLY LOCAL,Red,True,False,False,1091.09342,24.96971952,2.489488333,86.55,574.9,353.67,8.09,28.05,186.35,0.81
R-62233,SL|Rosemary Chicken|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,1177.209639,25.89784853,2.489488333,92.52,791.58,301.93,6.64,23.73,203.02,0.64
R-64895,SL|Salmon Cajun|+1,GV SIMPLY LOCAL,Red,True,False,False,698.9641796,8.536376547,1.192821222,188.32,1077.88,735.75,8.99,198.23,1134.61,1.26
R-64896,SL|Salmon Cajun|+2,GV SIMPLY LOCAL,Red,True,False,False,698.9641796,8.536376547,1.192821222,188.32,1077.88,735.75,8.99,198.23,1134.61,1.26
R-62238,SL|Salmon Cajun|100g,GV SIMPLY LOCAL,Red,True,False,False,776.39102,9.483247446,1.325105631,209.23,1196.84,739.42,9.03,199.27,1139.85,1.26
R-62237,SL|Salmon Cajun|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,952.2471775,11.26616776,1.192821222,205.9,1715.16,284.76,3.37,61.57,512.91,0.36
R-57252,SL|Salmon coconut ginger 100g,GV SIMPLY LOCAL,Red,True,False,False,902.7700328,10.31175067,1.224478734,230.05,1244.56,601.85,6.87,153.37,829.71,0.82
R-62208,SL|Salmon coconut ginger|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,1156.053031,13.04154188,1.224478734,247.63,1881.84,296.88,3.35,63.59,483.27,0.31
R-57381,SL|Salmon dill|+1,GV SIMPLY LOCAL,Yellow,False,True,False,859.9641579,8.49092327,2.225970696,208.33,1098.18,318.51,3.14,77.16,406.73,0.82
R-57382,SL|salmon dill|+2,GV SIMPLY LOCAL,Yellow,False,True,False,984.9221367,9.282962989,2.621031698,248.89,1255.15,246.23,2.32,62.22,313.79,0.66
R-62178,SL|Salmon dill|+3,GV SIMPLY LOCAL,Green,False,False,True,1146.386351,10.15843813,3.260875382,289.46,1412.17,216.3,1.92,54.62,266.45,0.62
R-57258,SL|Salmon dill|100g,GV SIMPLY LOCAL,Red,True,False,False,725.8214974,8.379925915,1.437201769,186.55,1051.46,468.27,5.41,120.35,678.36,0.93
R-62231,SL|Salmon dill|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,917.3993208,10.27634239,1.343605869,185.53,1585.62,238.66,2.67,48.26,412.49,0.35
R-62074,SL|Salmon ginger| +1,GV SIMPLY LOCAL,Yellow,False,True,False,1039.502432,11.60277287,1.60499483,262.77,1721.19,392.27,4.38,99.16,649.51,0.61
R-62073,SL|Salmon ginger| +2,GV SIMPLY LOCAL,Yellow,False,True,False,1192.042737,12.918813,2.03953836,295.62,2201.49,301.78,3.27,74.84,557.34,0.52
R-62072,SL|Salmon ginger| +3,GV SIMPLY LOCAL,Yellow,False,True,False,1344.583041,14.23485313,2.474081891,328.48,2681.78,256.11,2.71,62.57,510.82,0.47
R-62152,SL|Salmon gremolata|+1,GV SIMPLY LOCAL,Yellow,False,True,False,730.6459268,9.476521642,1.303535341,196.99,1433.48,281.02,3.64,75.77,551.34,0.5
R-62151,SL|Salmon gremolata|+2,GV SIMPLY LOCAL,Yellow,False,True,False,841.995169,10.81969946,1.620170917,209.48,1921.67,210.5,2.7,52.37,480.42,0.41
R-62150,SL|Salmon gremolata|+3,GV SIMPLY LOCAL,Green,False,False,True,905.3029357,11.59000305,1.789631655,216.41,2202.43,188.6,2.41,45.09,458.84,0.37
R-62149,SL|Salmon gremolata|100g,GV SIMPLY LOCAL,Yellow,False,True,False,643.3174223,8.41978094,1.060487184,187.28,1049.01,428.88,5.61,124.85,699.34,0.71
R-62224,SL|Salmon gremolata|Plate,GV SIMPLY LOCAL,Green,False,False,True,896.6004201,11.14957216,1.060487184,204.85,1686.28,230.25,2.86,52.61,433.05,0.27
R-62715,SL|Salmon Lemon herb|+1,GV SIMPLY LOCAL,Red,True,False,False,765.5824292,9.446774244,1.395575438,208.55,1189.36,510.39,6.3,139.03,792.91,0.93
R-62714,SL|Salmon Lemon herb|+2,GV SIMPLY LOCAL,Red,True,False,False,765.5824292,9.446774244,1.395575438,208.55,1189.36,510.39,6.3,139.03,792.91,0.93
R-62097,SL|Salmon Lemon herb|+3,GV SIMPLY LOCAL,Green,False,False,True,1145.453865,11.39072374,2.491915983,300.59,2196.24,197.49,1.96,51.83,378.66,0.43
R-62096,SL|Salmon Lemon herb|100g,GV SIMPLY LOCAL,Red,True,False,False,765.5824292,9.446774244,1.395575438,208.55,1189.36,510.39,6.3,139.03,792.91,0.93
R-62201,SL|Salmon Lemon herb|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,950.7156226,11.25419131,1.294197421,205.43,1714.37,250.58,2.97,54.15,451.86,0.34
R-62111,SL|Salmon Magrut Lime|+1,GV SIMPLY LOCAL,Yellow,False,True,False,842.6487349,10.43432368,1.431373868,254.48,1614.68,300.95,3.73,90.89,576.67,0.51
R-62110,SL|Salmon Magrut Lime|+2,GV SIMPLY LOCAL,Yellow,False,True,False,1000.534778,11.62347449,1.845240859,301.6,2095.99,244.03,2.83,73.56,511.22,0.45
R-62109,SL|Salmon Magrut Lime|100g,GV SIMPLY LOCAL,Red,True,False,False,684.7626919,9.245172881,1.017506878,207.36,1133.37,456.51,6.16,138.24,755.58,0.68
R-62214,SL|Salmon makrut lime|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,973.5281275,12.06377668,1.164965847,225.74,1799.94,250.01,3.1,57.97,462.23,0.3
R-51172,SL|Salmon Plate|Sample,GV SIMPLY LOCAL,Yellow,False,True,False,1194.764607,13.09993068,2.64891083,286.09,3359.96,306.35,3.36,73.36,861.53,0.68
R-64835,SL|Salmon spicy basil|+1,GV SIMPLY LOCAL,Yellow,False,True,False,984.1086505,10.90057089,1.378949583,262.05,1467.66,387.44,4.29,103.17,577.82,0.54
R-64836,SL|Salmon spicy basil|+2,GV SIMPLY LOCAL,Yellow,False,True,False,1090.878431,11.5045636,1.622100398,294.65,1686.0,303.02,3.2,81.85,468.33,0.45
R-62235,SL|Salmon spicy basil|100g,GV SIMPLY LOCAL,Red,True,False,False,879.5108704,10.30437293,1.139839306,230.25,1252.52,586.34,6.87,153.5,835.01,0.76
R-62236,SL|Salmon spicy basil|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,1132.793868,13.03416415,1.139839306,247.83,1889.79,290.91,3.35,63.64,485.31,0.29
R-57249,SL|Sauce blend|All sauces,FOOD,Green,False,False,True,187.620803,0.893725146,0.632218258,11.13,456.45,187.62,0.89,11.13,456.45,0.63
R-45383,SL|Sauce|Add|Apple Salsa ptn,GV SIMPLY LOCAL,Green,False,False,True,37.2132598,0.179528321,0.114718869,4.53,50.87,82.7,0.4,10.07,113.04,0.25
R-45069,SL|Sauce|Add|Babaganoush ,GV SIMPLY LOCAL,Yellow,False,True,False,146.1310419,1.333475581,0.464431142,19.85,957.6,194.84,1.78,26.47,1276.8,0.62
R-45158,SL|Sauce|Add|Blueberry Salsa,GV SIMPLY LOCAL,Green,False,False,True,102.7545248,0.142780421,0.188543565,11.42,458.39,205.51,0.29,22.84,916.78,0.38
R-36860,SL|Sauce|Add|Chimichurri ,GV SIMPLY LOCAL,Yellow,False,True,False,157.2282121,0.172767576,0.738565285,1.76,61.74,349.4,0.38,3.91,137.2,1.64
R-45146,SL|Sauce|Add|Gremolata ,GV SIMPLY LOCAL,Green,False,False,True,15.58044046,0.208570057,0.041644885,1.89,68.08,34.62,0.46,4.2,151.29,0.09
R-45382,SL|Sauce|Add|Ponzu,GV SIMPLY LOCAL,Green,False,False,True,59.91022636,0.126466364,0.025945364,0.52,26.05,133.13,0.28,1.16,57.89,0.06
R-45159,SL|Sauce|Add|Rouille,GV SIMPLY LOCAL,Yellow,False,True,False,97.26385194,0.062502283,0.435852182,1.31,71.68,324.21,0.21,4.37,238.93,1.45
R-62302,SL|Sauce|RATIO|NEW,GV SIMPLY LOCAL,Green,False,False,True,94.53167545,0.381944832,0.340917088,5.21,197.7,189.06,0.76,10.42,395.4,0.68
R-45156,SL|Sauce|Roast Shallot Tomato,GV SIMPLY LOCAL,Yellow,False,True,False,194.7180755,2.013927147,0.125885652,18.88,1097.25,216.35,2.24,20.98,1219.17,0.14
R-45140,SL|Sauce|Vinaigrete Watercress,GV SIMPLY LOCAL,Green,False,False,True,42.63771696,0.02239099,0.201146594,0.22,7.55,213.19,0.11,1.1,37.75,1.01
R-45157,SL|Sauce|Vinaigrette Beet ,GV SIMPLY LOCAL,Green,False,False,True,70.34266982,0.073205982,0.288834289,0.18,2.87,156.32,0.16,0.4,6.38,0.64
R-45160,SL|Sauce|Vinaigrette Citrus,GV SIMPLY LOCAL,Yellow,False,True,False,121.0534523,0.050206111,0.541840359,0.47,15.32,269.01,0.11,1.04,34.04,1.2
R-62192,SL|Sauces,GV SIMPLY LOCAL,Green,False,False,True,67.85996487,0.336533638,0.226343756,5.31,180.25,150.8,0.75,11.8,400.56,0.5
R-62206,SL|side Starches|Ratio,FOOD,Green,False,False,True,262.495383,2.910616509,0.0,17.06,622.63,118.78,1.32,7.72,281.73,0
R-57246,SL|side Vegetable| Ratio,FOOD,Green,False,False,True,262.495383,2.910616509,0.0,17.06,622.63,118.78,1.32,7.72,281.73,0
R-57243,SL|Side|beans and pesto,FOOD,Green,False,False,True,176.546479,0.787690779,1.010962603,6.52,302.27,88.27,0.39,3.26,151.14,0.51
R-37868,SL|Side|Beans Romano ,GV SIMPLY LOCAL,Green,False,False,True,189.8270682,0.970358718,1.197467352,4.4,262.9,105.46,0.54,2.44,146.06,0.67
R-37779,SL|Side|Broccoli steamed,GV SIMPLY LOCAL,Green,False,False,True,99.24836724,1.187623134,0.366551696,8.34,384.6,82.71,0.99,6.95,320.5,0.31
R-45095,SL|Side|Broccoli Vegan Cheese,GV SIMPLY LOCAL,Green,False,False,True,109.6702073,1.271599968,0.413378715,9.25,436.0,87.74,1.02,7.4,348.8,0.33
R-44812,SL|Side|Carrot Roasted,GV SIMPLY LOCAL,Green,False,False,True,54.74886512,1.057996045,0.101550284,1.96,52.55,45.62,0.88,1.63,43.79,0.08
R-45093,SL|Side|Cauliflower Sumac,GV SIMPLY LOCAL,Green,False,False,True,140.5324461,0.825932822,0.502026962,6.18,294.39,112.43,0.66,4.94,235.51,0.4
R-44814,SL|Side|Potato baked,GV SIMPLY LOCAL,Green,False,False,True,84.5609222,1.06499902,0.110759898,0.55,16.68,39.7,0.5,0.26,7.83,0.05
R-36874,SL|Side|Potato Rosemary Roast,GV SIMPLY LOCAL,Green,False,False,True,104.3184383,1.132769032,0.188805169,1.03,33.35,57.95,0.63,0.57,18.53,0.1
R-47746,SL|Side|Potato Smash Olive Oil,GV SIMPLY LOCAL,Green,False,False,True,102.8009426,0.903935066,0.238675749,0.49,14.28,57.11,0.5,0.27,7.93,0.13
R-46330,SL|Side|Quinoa,GV SIMPLY LOCAL,Green,False,False,True,186.2877144,0.743386889,0.572029911,85.34,1330.98,109.52,0.44,50.17,782.48,0.34
R-45139,SL|Side|Radicchio Lemon Honey,GV SIMPLY LOCAL,Green,False,False,True,39.56887075,0.399618729,0.142416029,2.81,126.42,93.1,0.94,6.61,297.46,0.34
R-36854,SL|Side|Rice Brown,GV SIMPLY LOCAL,Green,False,False,True,142.75779,0.694142208,0.377311199,51.42,276.43,142.76,0.69,51.42,276.43,0.38
R-52652,SL|Side|Roasted Potato,GV SIMPLY LOCAL,Green,False,False,True,104.3184383,1.132769032,0.188805169,1.03,33.35,57.95,0.63,0.57,18.53,0.1
R-45092,SL|Side|Root Veg Roasted ,GV SIMPLY LOCAL,Green,False,False,True,74.29347911,0.995559909,0.156997372,7.14,234.37,59.43,0.8,5.71,187.5,0.13
R-36853,SL|Side|SorghumRoasted,GV SIMPLY LOCAL,Green,False,False,True,116.5873629,0.444060851,0.355920657,50.77,788.72,63.71,0.24,27.74,430.99,0.19
R-45071,SL|Side|Squash Butternut Acorn,GV SIMPLY LOCAL,Green,False,False,True,125.9121901,0.917524197,0.454559785,9.39,338.17,100.73,0.73,7.51,270.54,0.36
R-44809,SL|Side|Squash Spaghetti Roast,GV SIMPLY LOCAL,Green,False,False,True,20.12779776,0.036476939,0.087241163,0.36,12.49,11.18,0.02,0.2,6.94,0.05
R-17126,SL|Side|Vegetable Fancy,GV SIMPLY LOCAL,Green,False,False,True,147.7169287,1.748441529,0.0,9.39,340.33,114.51,1.36,7.28,263.82,0
R-45807,SL|Side|Vegetable Simple,GV SIMPLY LOCAL,Green,False,False,True,130.785026,1.620276095,0.546582189,10.06,372.63,76.89,0.95,5.91,219.07,0.32
R-36885,SL|Side|Yam Maple Rosemary,GV SIMPLY LOCAL,Green,False,False,True,98.17366064,1.001319879,0.165751287,2.18,8.19,54.54,0.56,1.21,4.55,0.09
R-37824,SL|Side|Zucchini Roasted,GV SIMPLY LOCAL,Green,False,False,True,94.15127037,1.17315037,0.271382296,12.05,435.57,94.15,1.17,12.05,435.57,0.27
R-45094,SL|Side|Zuchini Rosemary Thyme,GV SIMPLY LOCAL,Green,False,False,True,117.7746305,1.480570542,0.335803507,15.23,550.25,94.22,1.18,12.18,440.2,0.27
R-62303,SL|SIDEs x1|RATIO,GV SIMPLY LOCAL,Green,False,False,True,120.2195342,1.168305453,0.0,8.07,294.45,113.67,1.1,7.63,278.41,0
R-44810,SL|SideYam Roasted Sage,GV SIMPLY LOCAL,Green,False,False,True,69.2707641,0.790108295,0.11424244,1.59,6.85,57.73,0.66,1.32,5.71,0.1
R-45070,SL|Squash bowl(1),GV SIMPLY LOCAL,Green,False,False,True,283.2254625,3.651727431,0.782725666,32.77,1181.5,69.08,0.89,7.99,288.17,0.19
R-62118,SL|Squash bowl|+1,GV SIMPLY LOCAL,Green,False,False,True,438.3958344,5.018410654,1.319024469,42.58,1562.24,82.72,0.95,8.03,294.76,0.25
R-62117,SL|Squash bowl|+2,GV SIMPLY LOCAL,Green,False,False,True,593.5662064,6.385093877,1.855323272,52.39,1942.97,91.32,0.98,8.06,298.92,0.29
R-62116,SL|Squash bowl|+3,GV SIMPLY LOCAL,Green,False,False,True,748.7365783,7.7517771,2.391622075,62.19,2323.7,97.24,1.01,8.08,301.78,0.31
R-62216,SL|Squash bowl|Plate,GV SIMPLY LOCAL,Green,False,False,True,536.5084603,6.381518648,0.782725666,50.35,1818.78,82.62,0.98,7.75,280.07,0.12
R-57242,SL|Starches blend|Beans legume,FOOD,Green,False,False,True,183.1867736,0.879024749,0.0,5.46,282.58,96.41,0.46,2.87,148.73,0
R-57240,SL|Starches Blend|Potatoes,FOOD - HOT,Green,False,False,True,93.05390111,1.004916089,0.0,0.94,20.9,53.3,0.58,0.54,11.97,0
R-57241,SL|Starches blend|Rice & grain,FOOD,Green,False,False,True,154.9356743,0.663823809,0.0,64.86,800.71,107.12,0.46,44.84,553.59,0
R-57244,SL|Starches|RATIO|NEW,GV SIMPLY LOCAL,Green,False,False,True,142.2881952,0.840762334,0.0,23.51,364.38,84.67,0.5,13.99,216.83,0
R-65944,SL|Stuffed squash|Plate,GV SIMPLY LOCAL,Green,False,False,True,667.2076324,5.654081876,0.946167099,62.54,1774.58,98.78,0.84,9.26,262.73,0.14
R-66322,SL|Stuffed TMRW pepper,GV SIMPLY LOCAL,Green,False,False,True,189.2815548,1.955115354,0.504697177,18.58,797.75,54.08,0.56,5.31,227.93,0.14
R-67016,SL|Stuffed TMRW pepper +1,GV SIMPLY LOCAL,Green,False,False,True,309.501089,3.123420808,0.504697177,26.66,1092.2,67.91,0.69,5.85,239.64,0.11
R-67013,SL|Stuffed TMRW pepper +2,GV SIMPLY LOCAL,Green,False,False,True,429.7206233,4.291726261,0.504697177,34.73,1386.65,76.53,0.76,6.18,246.95,0.09
R-67011,SL|Stuffed TMRW pepper|Plate,GV SIMPLY LOCAL,Green,False,False,True,442.5645527,4.684906572,0.504697177,36.16,1435.02,75.09,0.79,6.14,243.47,0.09
R-62713,SL|turkey dinner|+1,GV SIMPLY LOCAL,Red,True,False,False,1050.251217,24.17816346,2.420687386,81.71,404.66,355.1,8.17,27.63,136.82,0.82
R-62712,SL|turkey dinner|+2,GV SIMPLY LOCAL,Yellow,False,True,False,1170.470751,25.34646891,2.420687386,89.79,699.11,291.51,6.31,22.36,174.12,0.6
R-62104,SL|Turkey dinner|+3,GV SIMPLY LOCAL,Yellow,False,True,False,1276.034374,25.98037759,3.091306631,172.59,800.84,232.43,4.73,31.44,145.87,0.56
R-62103,SL|Turkey dinner|+4,GV SIMPLY LOCAL,Yellow,False,True,False,1392.655083,26.97569412,3.316722128,206.11,1033.18,207.86,4.03,30.76,154.21,0.5
R-62105,SL|Turkey dinner|140g,GV SIMPLY LOCAL,Red,True,False,False,930.031683,23.00985801,2.420687386,73.64,110.2,489.49,12.11,38.76,58,1.27
R-62200,SL|turkey dinner|Plate,GV SIMPLY LOCAL,Yellow,False,True,False,1325.602876,26.58041156,2.420687386,114.73,1111.87,221.88,4.45,19.2,186.1,0.41
R-62050,SL|Turkey Roast|+1,GV SIMPLY LOCAL,Yellow,False,True,False,1200.801671,28.48407034,3.169650637,113.01,325.97,312.71,7.42,29.43,84.89,0.83
R-62049,SL|Turkey Roast|+2,GV SIMPLY LOCAL,Yellow,False,True,False,1312.840881,29.47625541,3.452091951,137.89,495.59,252.47,5.67,26.52,95.31,0.66
R-44800,SL|Turkey Roast|+3,GV SIMPLY LOCAL,Yellow,False,True,False,1423.689334,30.46151716,3.733119058,162.19,663.68,217.69,4.66,24.8,101.48,0.57
R-62048,SL|Turkey Roast|+4,GV SIMPLY LOCAL,Yellow,False,True,False,1535.728544,31.45370223,4.015560372,187.07,833.3,194.4,3.98,23.68,105.48,0.51
R-57248,SL|Veg blend|SL,FOOD,Green,False,False,True,286.946136,2.90543745,1.043034,19.17,705.74,124.76,1.26,8.33,306.84,0.45
R-57247,SL|Veg blend|UBC,FOOD,Green,False,False,True,205.4436262,2.922700981,0.477507448,12.12,428.7,102.72,1.46,6.06,214.35,0.24
R-62147,SL|Vegetable lasagne|+1,GV SIMPLY LOCAL,Green,False,False,True,548.9147556,5.097692852,1.396986965,38.56,1777.42,140.03,1.3,9.84,453.42,0.36
R-62146,SL|Vegetable lasagne|+2,GV SIMPLY LOCAL,Green,False,False,True,856.385542,6.916545926,2.416828404,54.05,2472.69,167.26,1.35,10.56,482.95,0.47
R-62145,SL|Vegetable lasagne|+3,GV SIMPLY LOCAL,Green,False,False,True,1163.856328,8.735398999,3.436669842,69.54,3167.96,184.15,1.38,11,501.26,0.54
