Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
SL,Chicken Breast,R-44816,SL|Chicken Breast|Plate Day 3,GV SIMPLY LOCAL,419,1226.07401,27.64086008,0.539871767,129.33,942.64,292.62,6.6,30.87,224.97,0.13,Yellow,Yellow
SL,Chicken Breast,R-44910,SL|Chicken Breast|Plate Day 7,GV SIMPLY LOCAL,369.625,1146.021096,26.78307819,0.381015762,119.26,467.79,310.05,7.25,32.27,126.56,0.1,Yellow,Yellow
SL,Chicken Brst,R-62298,SL|Chicken Brst|Tom basil dont,GV SIMPLY LOCAL,205,916.7709264,22.70206553,2.151988625,80.52,768.56,447.21,11.07,39.28,374.91,1.05,Red,Red
SL,Chicken cacciatore,R-62122,SL|Chicken cacciatore|+1,GV SIMPLY LOCAL,324,1076.0573,22.51539648,2.39724072,108.29,1777.03,332.12,6.95,33.42,548.47,0.74,Yellow,Yellow
SL,Chicken cacciatore,R-62121,SL|Chicken cacciatore|+2,GV SIMPLY LOCAL,460,1203.069829,23.69359894,2.732170619,133.23,2139.54,261.54,5.15,28.96,465.12,0.59,Yellow,Yellow
SL,Chicken cacciatore,R-62120,SL|Chicken cacciatore|+3,GV SIMPLY LOCAL,594,1328.568225,24.86442738,3.064244313,157.72,2500.59,223.66,4.19,26.55,420.97,0.52,Yellow,Yellow
SL,Chicken cacciatore,R-62119,SL|Chicken cacciatore|+4,GV SIMPLY LOCAL,730,1455.580754,26.04262985,3.399174212,182.66,2863.1,199.39,3.57,25.02,392.21,0.47,Yellow,Yellow
SL,Chicken cacciatore,R-57253,SL|Chicken cacciatore|AAD|140g,GV SIMPLY LOCAL,190,950.5589029,21.34456804,2.065167026,83.8,1415.99,500.29,11.23,44.11,745.26,1.09,Red,Red
SL,Chicken cacciatore,R-62217,SL|Chicken cacciatore|Plate,GV SIMPLY LOCAL,429.4,1203.841901,24.07435926,2.065167026,101.38,2053.27,280.35,5.61,23.61,478.17,0.48,Yellow,Yellow
SL,Chicken Drum,R-46993,SL|Chicken Drum|Plate Sample,GV SIMPLY LOCAL,362,1166.041722,24.23718927,3.187316917,114.31,1091.97,322.11,6.7,31.58,301.65,0.88,Yellow,Yellow
SL,Chicken Drumstick (2),R-16959,SL|Chicken Drumstick (2),GV SIMPLY LOCAL,182,978.6479431,22.67139729,2.794894682,78.23,546.23,537.72,12.46,42.98,300.13,1.54,Red,Red
SL,chicken manchuian,R-70985,SL|chicken manchuian|AAD|140g,GV SIMPLY LOCAL,190,98994.03737,89.72066262,32.82549913,256.1,6567.43,52102.12,47.22,134.79,3456.54,17.28,Red,Red
SL,Chicken Thigh (2) ,R-47110,SL|Chicken Thigh (2) ,GV SIMPLY LOCAL,174,1284.501972,32.23889025,3.492761927,102.6,110.8,738.22,18.53,58.97,63.68,2.01,Red,Red
SL,Chicken Thigh Plate,R-51174,SL|Chicken Thigh Plate|Sample,GV SIMPLY LOCAL,420.06,1148.362278,25.44360564,3.427853739,91.27,715.33,273.38,6.06,21.73,170.29,0.82,Yellow,Yellow
SL,Chicken Thigh,R-62071,SL|Chicken Thigh|+1,GV SIMPLY LOCAL,321,1547.107072,37.29777572,4.211830609,136.02,633.04,481.96,11.62,42.37,197.21,1.31,Red,Red
SL,Chicken Thigh,R-62070,SL|Chicken Thigh|+2,GV SIMPLY LOCAL,449,1652.949284,38.33582423,4.508831905,157.02,1149.03,368.14,8.54,34.97,255.91,1,Yellow,Red
SL,Chicken Thigh,R-62069,SL|Chicken Thigh|+3,GV SIMPLY LOCAL,576,1758.034589,39.37092088,4.803480066,177.69,1659.75,305.21,6.84,30.85,288.15,0.83,Yellow,Yellow
SL,Chicken Thigh,R-62068,SL|Chicken Thigh|+4,GV SIMPLY LOCAL,704,1863.876801,40.40896939,5.100481362,198.69,2175.74,264.76,5.74,28.22,309.05,0.72,Yellow,Yellow
SL,Chicken Thigh,R-62207,SL|Chicken Thigh|Plate,GV SIMPLY LOCAL,413.4,1537.78497,34.96868147,3.492761927,120.17,748.08,371.98,8.46,29.07,180.96,0.84,Yellow,Red
SL,chimichuri thigh,R-62175,SL|chimichuri thigh|+1,GV SIMPLY LOCAL,324,1324.087189,25.86716791,3.994080423,115.71,551.5,408.67,7.98,35.71,170.22,1.23,Red,Red
SL,chimichuri thigh,R-62174,SL|chimichuri thigh|+2,GV SIMPLY LOCAL,460,1468.176969,26.94516062,4.375231237,151.58,918.85,319.17,5.86,32.95,199.75,0.95,Yellow,Yellow
SL,chimichuri thigh,R-62173,SL|chimichuri thigh|+3,GV SIMPLY LOCAL,594,1610.094749,28.01535858,4.752341514,186.65,1283,271.06,4.72,31.42,215.99,0.8,Yellow,Yellow
SL,chimichuri thigh,R-62172,SL|chimichuri thigh|+4,GV SIMPLY LOCAL,730,1754.18453,29.09335129,5.133492329,222.52,1650.34,240.3,3.99,30.48,226.07,0.7,Yellow,Yellow
SL,chimichuri thigh,R-57250,SL|chimichuri thigh|160g,GV SIMPLY LOCAL,210,1326.093894,28.31197081,4.016447581,91.88,204.32,631.47,13.48,43.75,97.3,1.91,Red,Red
SL,chimichuri thigh,R-62230,SL|chimichuri thigh|Plate,GV SIMPLY LOCAL,210,1326.093894,28.31197081,4.016447581,91.88,204.32,631.47,13.48,43.75,97.3,1.91,Red,Red
SL,Chix breast tom/basil,R-62227,SL|Chix breast tom/basil| 150g,GV SIMPLY LOCAL,201,996.7775877,24.62791243,2.36271431,86.44,764.69,495.91,12.25,43,380.44,1.18,Red,Red
SL,Chix breast tom/basil,R-62164,SL|Chix breast tom/basil|+1,GV SIMPLY LOCAL,336,1101.153484,25.77586671,2.598386584,90.46,899.76,327.72,7.67,26.92,267.79,0.77,Yellow,Yellow
SL,Chix breast tom/basil,R-62163,SL|Chix breast tom/basil|+2,GV SIMPLY LOCAL,466,1189.32888,26.92282098,2.754908858,94.48,1034.76,255.22,5.78,20.27,222.05,0.59,Yellow,Yellow
SL,Chix breast tom/basil,R-62161,SL|Chix breast tom/basil|+3,GV SIMPLY LOCAL,596,1277.504275,28.06977525,2.911431132,98.49,1169.77,214.35,4.71,16.53,196.27,0.49,Yellow,Yellow
SL,Chix breast tom/basil,R-62228,SL|Chix breast tom/basil|Plate,GV SIMPLY LOCAL,440.4,1250.060586,27.35770365,2.36271431,104.02,1401.96,283.85,6.21,23.62,318.34,0.54,Yellow,Yellow
SL,Creole chicken,R-57259,SL|Creole chicken,GV SIMPLY LOCAL,280,1770.844655,35.99257436,5.45240038,117.74,308.03,632.44,12.85,42.05,110.01,1.95,Red,Red
SL,Ctrs thym chkn breast,R-62090,SL|Ctrs thym chkn breast|+1,GV SIMPLY LOCAL,320,1222.921877,23.76228453,3.13442758,128.51,1236.69,382.16,7.43,40.16,386.47,0.98,Yellow,Red
SL,Ctrs thym chkn breast,R-62089,SL|Ctrs thym chkn breast|+2,GV SIMPLY LOCAL,440,1458.582208,25.4412094,3.591389081,181.93,1998.65,331.5,5.78,41.35,454.24,0.82,Yellow,Yellow
SL,Ctrs thym chkn breast,R-62088,SL|Ctrs thym chkn breast|+3,GV SIMPLY LOCAL,560,1694.24254,27.12013428,4.048350581,235.35,2760.6,302.54,4.84,42.03,492.96,0.72,Yellow,Yellow
SL,Ctrs thym chkn breast,R-57256,SL|Ctrs thym chkn breast|150g,GV SIMPLY LOCAL,200,987.2615449,22.08335965,2.67746608,75.1,474.73,493.63,11.04,37.55,237.36,1.34,Red,Red
SL,Ctrs thym chkn breast,R-62212,SL|Ctrs thym chkn breast|Plate,GV SIMPLY LOCAL,439.4,1240.544543,24.81315087,2.67746608,92.68,1112.01,282.33,5.65,21.09,253.07,0.61,Yellow,Yellow
SL,Ginger pork loin,R-62158,SL|Ginger pork loin|+1,GV SIMPLY LOCAL,227,1444.203109,18.98636348,3.19742163,263.96,7528.09,636.21,8.36,116.28,3316.34,1.41,Red,Red
SL,Ginger pork loin,R-62157,SL|Ginger pork loin|+2,GV SIMPLY LOCAL,355,1562.548076,20.20960087,3.529906039,286.93,7824.74,440.15,5.69,80.83,2204.15,0.99,Red,Red
SL,Ginger pork loin,R-62156,SL|Ginger pork loin|+3,GV SIMPLY LOCAL,482,1680.153535,21.43114448,3.861723375,309.44,8120.07,348.58,4.45,64.2,1684.66,0.8,Yellow,Red
SL,Ginger pork loin,R-62155,SL|Ginger pork loin|+4,GV SIMPLY LOCAL,610,1798.498502,22.65438187,4.194207784,332.41,8416.73,294.84,3.71,54.49,1379.79,0.69,Yellow,Yellow
SL,Ginger pork loin,R-62159,SL|Ginger pork loin|125g,GV SIMPLY LOCAL,130,1659.81917,22.2167927,3.583680367,301.95,9046.31,1276.78,17.09,232.27,6958.7,2.76,Red,Red
SL,Ginger pork loin,R-62226,SL|Ginger pork loin|Plate,GV SIMPLY LOCAL,369.4,1913.102168,24.94658392,3.583680367,319.53,9683.59,517.89,6.75,86.5,2621.44,0.97,Red,Red
SL,Grilled herb tofu,R-57389,SL|Grilled herb tofu,GV SIMPLY LOCAL,1825,818.9273768,1.868702947,2.605066188,6.26,176.97,44.87,0.1,0.34,9.7,0.14,Green,Green
SL,Grilled tofu +1,R-57390,SL|Grilled tofu +1,GV SIMPLY LOCAL,1965,1033.851892,3.338055014,2.605066188,15.95,618.39,52.61,0.17,0.81,31.47,0.13,Green,Green
SL,Grilled tofu +2,R-57391,SL|Grilled tofu +2,GV SIMPLY LOCAL,2105,1248.776408,4.807407081,2.605066188,25.64,1059.82,59.32,0.23,1.22,50.35,0.12,Green,Green
SL,halibut,R-64788,SL|halibut|DRAFT,GV SIMPLY LOCAL,179.002,713.9378197,9.799565279,0.873417722,205.86,1284.15,398.84,5.47,115,717.39,0.49,Red,Yellow
SL,Halibut,R-64790,SL|Halibut|Feature|+1,GV SIMPLY LOCAL,204.502,731.5351414,9.937055747,0.903226067,206.98,1322.31,357.72,4.86,101.21,646.6,0.44,Yellow,Yellow
SL,Halibut,R-64789,SL|Halibut|Feature|+2,GV SIMPLY LOCAL,283.504,815.1185307,10.83788685,0.903226067,212.78,1532.61,287.52,3.82,75.05,540.6,0.32,Yellow,Yellow
SL,Halibut,R-62438,SL|Halibut|Feature|100g,GV SIMPLY LOCAL,125.5,647.9517521,9.036224646,0.903226067,201.18,1112.01,516.3,7.2,160.3,886.06,0.72,Red,Red
SL,Halibut,R-64773,SL|Halibut|Feature|PLATE,GV SIMPLY LOCAL,364.9,901.23475,11.76601586,0.903226067,218.76,1749.29,246.98,3.22,59.95,479.39,0.25,Yellow,Yellow
SL,Herb'd Pork Loin,R-62115,SL|Herb'd Pork Loin|+1,GV SIMPLY LOCAL,277,2066.844369,25.62225274,4.716006767,335.25,10289.63,746.15,9.25,121.03,3714.67,1.7,Red,Red
SL,Herb'd Pork Loin,R-62114,SL|Herb'd Pork Loin|+2,GV SIMPLY LOCAL,405,2259.782889,27.51882759,5.138067841,348.3,10832.26,557.97,6.79,86,2674.63,1.27,Red,Red
SL,Herb'd Pork Loin,R-62113,SL|Herb'd Pork Loin|+4,GV SIMPLY LOCAL,660,2644.989021,31.30642173,5.981277612,374.39,11917.47,400.76,4.74,56.73,1805.68,0.91,Red,Red
SL,Herb'd Pork Loin,R-37708,SL|Herb'd Pork Loin||125g,GV SIMPLY LOCAL,175,2302.842855,29.51608193,5.210502011,401.07,12109.9,1315.91,16.87,229.18,6919.94,2.98,Red,Red
SL,Herb'd Pork Loin,R-62215,SL|Herb'd Pork Loin|Plate,GV SIMPLY LOCAL,414.4,2556.125853,32.24587315,5.210502011,418.65,12747.18,616.83,7.78,101.03,3076.06,1.26,Red,Red
SL,Herbed chicken breast,R-62063,SL|Herbed chicken breast| +1do,GV SIMPLY LOCAL,279,950.3013738,22.3482932,2.417702121,109.89,268.5,340.61,8.01,39.39,96.24,0.87,Yellow,Yellow
SL,Herbed chicken breast,R-62062,SL|Herbed chicken breast| +2do,GV SIMPLY LOCAL,399,1073.204126,23.24135571,2.634419966,151.46,460.99,268.97,5.82,37.96,115.54,0.66,Yellow,Yellow
SL,Herbed chicken breast,R-62061,SL|Herbed chicken breast| +3,GV SIMPLY LOCAL,519,1196.135533,24.13486837,2.851205617,193.04,653.65,230.47,4.65,37.19,125.94,0.55,Yellow,Yellow
SL,Herbed chicken breast,R-62727,SL|Herbed chicken breast|+1,GV SIMPLY LOCAL,153,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38,Red,Red
SL,Herbed chicken breast,R-62724,SL|Herbed chicken breast|+2,GV SIMPLY LOCAL,153,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38,Red,Red
SL,Herbed chicken breast,R-44903,SL|Herbed chicken breast|150g,GV SIMPLY LOCAL,153,809.1465179,21.45344103,2.116208205,68.3,76.07,528.85,14.02,44.64,49.72,1.38,Red,Red
SL,Herbed chicken breast,R-62204,SL|Herbed chicken breast|Plate,GV SIMPLY LOCAL,392.4,1062.429516,24.18323224,2.116208205,85.88,713.34,270.75,6.16,21.89,181.79,0.54,Yellow,Yellow
SL,Jerk Chicken Plate,R-70977,SL|Jerk Chicken Plate|POP,GV SIMPLY LOCAL,380,738.1736745,3.527824323,1.770228982,256.48,1518.13,194.26,0.93,67.49,399.51,0.47,Yellow,Green
SL,Jerk Eggplant Plate,R-70976,SL|Jerk Eggplant Plate|POP,GV SIMPLY LOCAL,280,538.257175,2.913887327,1.352701988,174.86,1188.69,192.23,1.04,62.45,424.53,0.48,Yellow,Green
SL,Lamb leg roast,R-57261,SL|Lamb leg roast,GV SIMPLY LOCAL,220,9442.853498,51.87428659,32.62795396,115.66,695.14,4292.21,23.58,52.57,315.97,14.83,Red,Red
SL,Lamb Roast Plate,R-51176,SL|Lamb Roast Plate|Sample,GV SIMPLY LOCAL,450,9632.586687,53.78950288,33.33691332,124.51,976.12,2140.57,11.95,27.67,216.92,7.41,Red,Red
SL,Lamb Roast,R-53080,SL|Lamb Roast|ala carte,GV SIMPLY LOCAL,120,9119.828773,50.69060758,31.36338934,102.09,103.78,7599.86,42.24,85.08,86.48,26.14,Red,Red
SL,Lemon chicken plate,R-57065,SL|Lemon chicken plate|,GV SIMPLY LOCAL,450,1811.853429,38.37895587,5.169823548,142.05,1252.47,402.63,8.53,31.57,278.33,1.15,Red,Red
SL,maple bals Pork Loin,R-51173,SL|maple bals Pork Loin|+ 3,GV SIMPLY LOCAL,532,1905.925883,22.82024008,4.503616558,334.93,8945.23,358.26,4.29,62.96,1681.43,0.85,Yellow,Red
SL,maple bals Pork Loin,R-62057,SL|maple bals Pork Loin|+ 4,GV SIMPLY LOCAL,660,2055.754322,24.2532208,4.946554149,359.22,9298.9,311.48,3.67,54.43,1408.92,0.75,Yellow,Yellow
SL,maple bals Pork Loin,R-62722,SL|maple bals Pork Loin|+1,GV SIMPLY LOCAL,175,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23,Red,Red
SL,maple bals Pork Loin,R-62721,SL|maple bals Pork Loin|+2,GV SIMPLY LOCAL,175,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23,Red,Red
SL,maple bals Pork Loin,R-62060,SL|maple bals Pork Loin||125g,GV SIMPLY LOCAL,175,1802.094828,22.96214465,3.906332226,323.4,9697.28,1029.77,13.12,184.8,5541.3,2.23,Red,Red
SL,maple bals Pork Loin,R-62203,SL|maple bals Pork Loin|Plate,GV SIMPLY LOCAL,414.4,2055.377826,25.69193587,3.906332226,340.98,10334.56,495.99,6.2,82.28,2493.86,0.94,Red,Red
SL,Maple salmon,R-62125,SL|Maple salmon|+1,GV SIMPLY LOCAL,300,946.6197382,11.46180683,1.745717956,269.28,1685.02,315.54,3.82,89.76,561.67,0.58,Yellow,Yellow
SL,Maple salmon,R-62126,SL|Maple salmon|+2,GV SIMPLY LOCAL,430,1078.553382,12.47512633,2.096878828,307.09,2069.16,250.83,2.9,71.42,481.2,0.49,Yellow,Yellow
SL,Maple salmon,R-62124,SL|Maple salmon|+3,GV SIMPLY LOCAL,560,1210.487027,13.48844584,2.4480397,344.91,2453.3,216.16,2.41,61.59,438.09,0.44,Yellow,Yellow
SL,Maple salmon,R-45376,SL|Maple salmon|AAD,GV SIMPLY LOCAL,150,692.9191425,8.744244902,1.225763448,193.14,1095.19,461.95,5.83,128.76,730.13,0.82,Red,Red
SL,Maple salmon,R-62218,SL|Maple salmon|Plate,GV SIMPLY LOCAL,389.4,946.2021403,11.47403612,1.225763448,210.72,1732.46,242.99,2.95,54.11,444.9,0.31,Yellow,Yellow
SL,Olive dressed Chicken,R-62142,SL|Olive dressed Chicken|+1,GV SIMPLY LOCAL,290,1411.928709,33.1677214,3.840845477,113.34,458.87,486.87,11.44,39.08,158.23,1.32,Red,Red
SL,Olive dressed Chicken,R-62141,SL|Olive dressed Chicken|+2,GV SIMPLY LOCAL,420,1501.028171,33.9214915,4.047417042,121.18,741.48,357.39,8.08,28.85,176.54,0.96,Yellow,Red
SL,Olive dressed Chicken,R-58436,SL|Olive dressed Chicken|160g,GV SIMPLY LOCAL,165,1324.951863,32.42848976,3.636535451,105.69,183.51,803,19.65,64.05,111.22,2.2,Red,Red
SL,Olive dressed Chicken,R-62222,SL|Olive dressed Chicken|Plate,GV SIMPLY LOCAL,404.4,1578.23486,35.15828098,3.636535451,123.27,820.79,390.27,8.69,30.48,202.96,0.9,Red,Red
SL,Olive Stuff Chicken Breas,R-62140,SL|Olive Stuff Chicken Breas,GV SIMPLY LOCAL,150,1240.152419,30.38807934,3.407131792,98.9,165.25,826.77,20.26,65.93,110.17,2.27,Red,Red
SL,Peppercorn Pork Chop,R-62132,SL|Peppercorn Pork Chop|+1,GV SIMPLY LOCAL,445.6666667,1897.108251,23.99877497,4.214822846,347.57,9742.35,425.68,5.38,77.99,2186.02,0.95,Red,Red
SL,Peppercorn Pork Chop,R-62134,SL|Peppercorn Pork Chop|+2,GV SIMPLY LOCAL,581.6666667,2054.684966,25.20316401,4.598291334,385.81,10167,353.24,4.33,66.33,1747.91,0.79,Yellow,Red
SL,Peppercorn Pork Chop,R-62135,SL|Peppercorn Pork Chop|+3,FOOD,715.6666667,2210.236172,26.39856414,4.978785268,423.26,10588.38,308.84,3.69,59.14,1479.51,0.7,Yellow,Yellow
SL,Peppercorn Pork Chop,R-62133,SL|Peppercorn Pork Chop|+4,FOOD,851.6666667,2367.812886,27.60295318,5.362253756,461.5,11013.03,278.02,3.24,54.19,1293.12,0.63,Yellow,Yellow
SL,Peppercorn Pork Chop,R-62127,SL|Peppercorn Pork Chop|170g,GV SIMPLY LOCAL,296.6666667,1693.103336,22.62582298,3.644644219,308.09,9232.27,570.71,7.63,103.85,3112,1.23,Red,Red
SL,Peppercorn Pork Chop,R-62211,SL|Peppercorn Pork Chop|Plate,GV SIMPLY LOCAL,558.5666667,1980.316317,25.52388102,3.644644219,328.32,9959.67,354.54,4.57,58.78,1783.08,0.65,Yellow,Red
SL,Peppers Roast Medley,R-45127,SL|Peppers Roast Medley,GV SIMPLY LOCAL,125,94.9476765,1.267506854,0.259822089,13.04,471.27,75.96,1.01,10.43,377.02,0.21,Green,Green
SL,Porchetta Plate,R-51180,SL|Porchetta Plate|sample,GV SIMPLY LOCAL,480,2513.487125,31.56583663,5.537629869,407.25,12583.37,523.64,6.58,84.84,2621.54,1.15,Red,Red
SL,Pork chop cajun,R-57251,SL|Pork chop cajun,FOOD,207,1804.634216,23.0778167,3.931129543,321.28,9391.23,871.8,11.15,155.21,4536.83,1.9,Red,Red
SL,Pork Chop herb'd,R-62083,SL|Pork Chop herb'd|+1,GV SIMPLY LOCAL,427.6666667,1975.943274,24.48445814,4.521434903,325.32,9949.22,462.03,5.73,76.07,2326.4,1.06,Red,Red
SL,Pork Chop herb'd,R-62082,SL|Pork Chop herb'd|+2,GV SIMPLY LOCAL,525.6666667,2151.935661,25.9327117,4.975924562,337.65,10456.82,409.37,4.93,64.23,1989.25,0.95,Red,Red
SL,Pork Chop herb'd,R-62081,SL|Pork Chop herb'd|+3,FOOD,619.6666667,2318.587584,27.30104588,5.407568,349.36,10934.93,374.17,4.41,56.38,1764.65,0.87,Yellow,Red
SL,Pork Chop herb'd,R-62080,SL|Pork Chop herb'd|+4,FOOD,741.6666667,2591.777095,29.57441118,6.074631389,369.16,11805.21,349.45,3.99,49.77,1591.71,0.82,Yellow,Red
SL,Pork Chop herb'd,R-57254,SL|Pork Chop herb'd|170g,GV SIMPLY LOCAL,331.6666667,1804.621118,23.07616427,4.078368355,313.31,9456.37,544.11,6.96,94.47,2851.17,1.23,Red,Red
SL,Pork Chop Herb'd,R-62297,SL|Pork Chop Herb'd|Plate,GV SIMPLY LOCAL,571.0666667,2057.904116,25.80595549,4.078368355,330.89,10093.65,360.36,4.52,57.94,1767.51,0.71,Yellow,Red
SL,pork chop,R-62220,SL|pork chop|green peppercorn,GV SIMPLY LOCAL,551.0666667,1994.840043,25.53316605,3.834328913,327.7,9958.25,362,4.63,59.47,1807.09,0.7,Yellow,Red
SL,Pork loin maple balsamic,R-57260,SL|Pork loin maple balsamic,GV SIMPLY LOCAL,225,1935.93773,24.68160226,3.722089086,326.64,10435.87,860.42,10.97,145.17,4638.16,1.65,Red,Red
SL,Potato,R-36856,SL|Potato|Smashed kale,GV - FLEX BC,180,102.8233346,0.904219466,0.238758549,0.49,14.37,57.12,0.5,0.27,7.98,0.13,Green,Green
SL,Potatos,R-62189,SL|Potatos|RATIO,GV SIMPLY LOCAL,150,85.09993615,0.818261611,0.161709397,4.16,15.45,56.73,0.55,2.77,10.3,0.11,Green,Green
SL,Rice + Ruinoa,R-62190,SL|Rice + Ruinoa|RATIO,GV SIMPLY LOCAL,150,184.5845462,0.777240287,0.389303599,75.03,549.45,123.06,0.52,50.02,366.3,0.26,Green,Green
SL,Rosemary Chicken (2) ,R-62185,SL|Rosemary Chicken (2) ,GV SIMPLY LOCAL,150.5,923.9266414,23.16805732,2.489488333,74.95,154.3,613.9,15.39,49.8,102.52,1.65,Red,Red
